dataset,class_name,calibration,bin_lower,bin_upper,count,mean_probability,observed_rate
chapman_test,sinus_tachycardia,temperature_scaled,0.5,0.6000000000000001,7,0.5682063738767905,0.2857142857142857
chapman_test,sinus_tachycardia,temperature_scaled,0.6000000000000001,0.7000000000000001,12,0.6447482540108106,0.5
chapman_test,sinus_tachycardia,temperature_scaled,0.7000000000000001,0.8,19,0.7495230300104887,0.3684210526315789
chapman_test,sinus_tachycardia,temperature_scaled,0.8,0.9,29,0.8467394902596206,0.6551724137931034
chapman_test,sinus_tachycardia,temperature_scaled,0.9,1.0,694,0.9921420133705146,0.9711815561959655
ptbxl_external,sinus_tachycardia,raw,0.0,0.1,2035,0.004401588839597051,0.0009828009828009828
ptbxl_external,sinus_tachycardia,raw,0.1,0.2,18,0.14067444583333336,0.05555555555555555
ptbxl_external,sinus_tachycardia,raw,0.2,0.30000000000000004,6,0.22818162166666667,0.16666666666666666
ptbxl_external,sinus_tachycardia,raw,0.30000000000000004,0.4,6,0.37168601500000004,0.0
ptbxl_external,sinus_tachycardia,raw,0.4,0.5,5,0.4433105299999999,0.0
ptbxl_external,sinus_tachycardia,raw,0.5,0.6000000000000001,5,0.53576957,0.2
ptbxl_external,sinus_tachycardia,raw,0.6000000000000001,0.7000000000000001,4,0.6290290125,0.0
ptbxl_external,sinus_tachycardia,raw,0.7000000000000001,0.8,7,0.7588367171428573,0.14285714285714285
ptbxl_external,sinus_tachycardia,raw,0.8,0.9,8,0.8438782699999999,0.125
ptbxl_external,sinus_tachycardia,raw,0.9,1.0,104,0.9909430973076923,0.7211538461538461
ptbxl_external,sinus_tachycardia,temperature_scaled,0.0,0.1,2023,0.007427377195735863,0.0009886307464162135
ptbxl_external,sinus_tachycardia,temperature_scaled,0.1,0.2,26,0.138841393758983,0.038461538461538464
ptbxl_external,sinus_tachycardia,temperature_scaled,0.2,0.30000000000000004,9,0.23411082046903417,0.1111111111111111
ptbxl_external,sinus_tachycardia,temperature_scaled,0.30000000000000004,0.4,4,0.3575515485788979,0.0
ptbxl_external,sinus_tachycardia,temperature_scaled,0.4,0.5,8,0.4328611350954307,0.0
ptbxl_external,sinus_tachycardia,temperature_scaled,0.5,0.6000000000000001,6,0.541994700261894,0.16666666666666666
ptbxl_external,sinus_tachycardia,temperature_scaled,0.6000000000000001,0.7000000000000001,4,0.6363654391400797,0.0
ptbxl_external,sinus_tachycardia,temperature_scaled,0.7000000000000001,0.8,10,0.7554152486771709,0.1
ptbxl_external,sinus_tachycardia,temperature_scaled,0.8,0.9,6,0.853430876670132,0.16666666666666666
ptbxl_external,sinus_tachycardia,temperature_scaled,0.9,1.0,102,0.9873435981293279,0.7352941176470589
chapman_test,sinus_arrhythmia,raw,0.0,0.1,1731,0.017074525427556324,0.0028885037550548816
chapman_test,sinus_arrhythmia,raw,0.1,0.2,418,0.15229627749282296,0.0023923444976076554
chapman_test,sinus_arrhythmia,raw,0.2,0.30000000000000004,399,0.24872082303258145,0.005012531328320802
chapman_test,sinus_arrhythmia,raw,0.30000000000000004,0.4,347,0.3481984381268012,0.02881844380403458
chapman_test,sinus_arrhythmia,raw,0.4,0.5,264,0.44828505810606056,0.056818181818181816
